FUNCTION PROFILE: 18-Sep-2017 19:22:24.634 on Reigi

    Calls       uSecs   Function
        3          19   AnalyzeSapEvent.dtor
        3           6   Timer.ctor
        3           5   ServiceSM.ctor
        3           1   ProtocolLayer.ctor(subseq)
        3           0   AnalyzeSapEvent.ctor
        3           0   Pots_NU_Message.ctor(i/c)
        3           0   ProtocolLayer.ctor(first)
        2          69   RouteResult.ctor
        2          50   Timer.dtor
        2          48   PotsBcSsm.ClearCall
        2          47   ProtocolSM.StopTimer
        2          41   BcPsm.ProcessIcMsg
        2          41   IpPortRegistry.HostAddress
        2          40   BcPsm.ProcessOgMsg
        2          36   SysIpL2Addr.IsValid
        2          35   BcSsm.ClearCall
        2          35   MediaPsm.EnableMedia
        2          34   CipMessage.AddAddress
        2          34   MediaPsm.CalcIcPort
        2          34   MediaPsm.GetMediaSsm
        2          34   RootServiceSM.dtor
        2          33   MediaSsm.NotifyListeners
        2          33   PotsCallPsm.SendCause
        2          32   MediaSsm.dtor
        2          32   PotsBcSsm.dtor
        2          32   TlvMessage.ChangeDir
        2          29   Message.ChangeDir
        2          28   BcSsm.dtor
        2          28   Debug.SwFlagOn
        2          28   ProxyBcSsm.dtor
        2          28   PsmContext.dtor
        2          27   CipPsm.Route
        2          26   PotsMessage.AddCause
        2          26   Pots_UN_Message.ctor(i/c)
        2          26   SsmContext.dtor
        2          25   MsgPort.AllocUpper
        2          24   MsgPort.UpdatePeer
        2          24   PotsSusInitiator.ProcessEvent
        2          24   SsmFactory.AllocContext
        2          23   PotsCallFactory.AllocRoot
        2          23   SsmContext.AllocRoot
        2          22   Message.GetSender
        2          22   Message.SetRxAddr
        2          22   PotsCallPsm.ReportDigits
        2          22   Pots_NU_Message.AddScan
        2          22   PsmContext.HenqPsm
        2          21   CipMessage.dtor
        2          21   Context.ContextRoot
        2          21   DigitString.ctor
        2          21   MsgPort.UppermostPsm
        2          21   PotsCallPsm.EnsureMediaMsg
        2          21   PotsStatistics.Incr
        2          20   AnalysisResult.ctor
        2          20   BcPsm.dtor
        2          20   CauseInfo.ctor
