SCHEDULER REPORT: 19-Sep-2017 12:20:29.939 on Reigi
for interval beginning at 12:20:08.208
------------------------------------------------------------------------
      THREADS      |    SINCE START OF CURRENT 15-MIN INTERVAL    | LAST
                   |            rtc  max   max     max  total     |5 SEC
id    name host f b| ex yields  t/o msgs stack   usecs  msecs %cpu| %cpu
------------------------------------------------------------------------
      idle                                              19281 88.7  85.0
 1    root 4f08 w S   0    633    0    0   300  255048    363  1.7   0.4
 2    init 1a14 s S   0    634    0    0  1352  647674    737  3.4   0.4
 3    file 0ad0 B     0    490    0   57   392     163    389  1.8   3.9
 4    cout 1c78 B     0    417    0   50   340     152    428  2.0   4.0
 5     cin 5708 B C   0      3    0    0   212      59      0  0.0   0.0
 6  objaud 22ac A S   0    149    0    0   760    5477     85  0.4   0.5
 7   stats 0b78 B S   0      4    0    0   316     244      0  0.0   0.0
 8     log 33d0 B S   0      5    0    1   364     156      0  0.0   0.0
 9     cli 4e14 O     0    199    1    0  1344   51381    352  1.6   4.1
10 invoker 5398 P S   0      1    0    0   240     210      0  0.0   0.0
11   timer 0efc P S   0     21    0    0   252     204      2  0.0   0.0
12   tcpio 51fc P N   0      1    0    0   308    1060      1  0.0   0.0
13   udpio 5954 P N   0      1    0    0   280     447      0  0.0   0.0
14   udpio 5bc8 P N   0      1    0    0   280     319      0  0.0   0.0
15   recov 2470 P S   3     15    0    0  4188   46861     92  0.4   1.7
------------------------------------------------------------------------

Context switches: 374
Timestamp  Id  Host              Ticks In            Ticks Out      uSecs
20:29.114   2  1a14-         615304555349         615304555854        199  
20:29.114   1  4f08-         615304555794         615304556150^       140  
20:29.145   2  1a14-         615304634601         615304634935        131  
20:29.146   1  4f08-         615304635034         615304635445        162  
20:29.177   2  1a14-         615304713392         615304713625         92  
20:29.177   1  4f08-         615304713645         615304713870         88  
20:29.208   2  1a14-         615304792546         615304792844        117  
20:29.208   1  4f08-         615304792843         615304793110^       105  
20:29.223   6  22ac          615304832138         615304832440        119  
20:29.224   6  22ac          615304832573         615304833817        491  
20:29.224   6  22ac          615304833938         615304835245        516  
20:29.225   6  22ac          615304835357         615304836534        464  
20:29.225   6  22ac          615304836644         615304840106       1367  
20:29.227   6  22ac          615304840221         615304842076        732  
20:29.227   6  22ac          615304842204         615304847455       2074  
20:29.230   6  22ac          615304847577         615304855208       3014  
20:29.233   6  22ac          615304855334         615304856112        307  
20:29.233   6  22ac          615304856227         615304856475         97  
20:29.233   6  22ac          615304856586         615304860817       1671  
20:29.235   6  22ac          615304860936         615304861154         86  
20:29.235   6  22ac          615304861264         615304861710        176  
20:29.235   6  22ac          615304861819         615304861905         33  
20:29.235   6  22ac          615304862013         615304862062         19  
20:29.235   6  22ac          615304862170         615304862251         32  
20:29.235   6  22ac          615304862359         615304862431         28  
20:29.235   6  22ac          615304862539         615304862587         18  
20:29.236   6  22ac          615304862695         615304862743         18  
20:29.236   6  22ac          615304862851         615304864436        626  
20:29.236   6  22ac          615304864555         615304864938        151  
20:29.236   6  22ac          615304865047         615304865096         19  
20:29.236   6  22ac          615304865203         615304865251         18  
20:29.237   6  22ac          615304865359         615304865407         18  
20:29.237   6  22ac          615304865515         615304865631         45  
20:29.237   6  22ac          615304865741         615304866090        137  
20:29.237   6  22ac          615304866200         615304866682        190  
20:29.237   6  22ac          615304866792         615304867330        212  
20:29.237   6  22ac          615304867443         615304868465        403  
20:29.238   6  22ac          615304868577         615304869084        200  
20:29.238   6  22ac          615304869194         615304870804        636  
20:29.239   6  22ac          615304870916         615304873964       1204  
20:29.239   2  1a14-         615304871492         615304871941^       177  
20:29.239   1  4f08-         615304871826         615304872037^        83  
20:29.240   6  22ac          615304874169         615304874661        194  
20:29.240   6  22ac          615304874841         615304875060         86  
20:29.240   6  22ac          615304875239         615304876795        614  
20:29.241   6  22ac          615304876984         615304877137         60  
20:29.241   6  22ac          615304877314         615304877379         25  
20:29.255  11  0efc          615304911385         615304911512         50  
20:29.364   2  1a14-         615305188154         615305188667        202  
20:29.364   1  4f08-         615305188630         615305189157^       208  
20:29.395   2  1a14-         615305267223         615305267512        114  
20:29.396   1  4f08-         615305267690         615305268286        235  
20:29.427   2  1a14-         615305346173         615305346722        216  
20:29.427   1  4f08-         615305346553         615305346806^        99  
