START OF TRACE: 2-Mar-2021 08:12:06.262 on Reigi

mm:ss.ttt  Thr  Event  TotalTime   NetTime  Function
12:06.559    2                 4         0    :   :   :   :   :   :   :   : MutexGuard.dtor
12:06.559    2                 4         0    :   :   :   :   :   :   :   :   MutexGuard.Release
12:06.559    2                 3         3    :   :   :   :   :   :   :   :   : SysMutex.Release
12:06.559    2                 1         1    :   :   :   :   : CliIncrement.BindCommand
12:06.559    2               115         0    :   :   :   :   : Immutable.operator new
12:06.559    2                10         0    :   :   :   :   :   Memory.Alloc
12:06.559    2                 9         1    :   :   :   :   :   : NbHeap.Alloc
12:06.559    2                 4         1    :   :   :   :   :   :   MutexGuard.ctor
12:06.559    2                 3         3    :   :   :   :   :   :   : SysMutex.Acquire
12:06.559    2                 4         0    :   :   :   :   :   :   MutexGuard.dtor
12:06.559    2                 3         0    :   :   :   :   :   :   : MutexGuard.Release
12:06.559    2                 2         2    :   :   :   :   :   :   :   SysMutex.Release
12:06.559    2                15         2    :   :   :   :   :   CliCommand.ctor
12:06.559    2                 0         0    :   :   :   :   :   :   : Immutable.ctor
12:06.559    2                 1         1    :   :   :   :   :   :   CliParm.ctor
12:06.559    2                13         0    :   :   :   :   :   : CliText.ctor
12:06.559    2                 1         1    :   :   :   :   :   :   Registry.ctor
12:06.559    2                11         0    :   :   :   :   :   :   Registry.Init
12:06.559    2                10         1    :   :   :   :   :   :   : Memory.Alloc
12:06.559    2                 9         0    :   :   :   :   :   :   :   NbHeap.Alloc
12:06.559    2                 3         1    :   :   :   :   :   :   :   : MutexGuard.ctor
12:06.559    2                 2         2    :   :   :   :   :   :   :   :   SysMutex.Acquire
12:06.559    2                 4         0    :   :   :   :   :   :   :   : MutexGuard.dtor
12:06.559    2                 3         0    :   :   :   :   :   :   :   :   MutexGuard.Release
12:06.559    2                 3         3    :   :   :   :   :   :   :   :   : SysMutex.Release
12:06.559    2                87         1    :   :   :   :   :   Immutable.operator new
12:06.559    2                 1         0    :   :   :   :   :   : Memory.Alloc
12:06.559    2                 0         0    :   :   :   :   :   :   NbHeap.Alloc
12:06.559    2                22         3    :   :   :   :   :   : CliTextParm.ctor
12:06.559    2                 3         0    :   :   :   :   :   :   : MutexGuard.ctor
12:06.559    2                 3         3    :   :   :   :   :   :   :   SysMutex.Acquire
12:06.559    2                 6         0    :   :   :   :   :   :   CliParm.ctor
12:06.559    2                 4         0    :   :   :   :   :   :   : MutexGuard.dtor
12:06.559    2                 3         0    :   :   :   :   :   :   :   MutexGuard.Release
12:06.559    2                 2         2    :   :   :   :   :   :   :   : SysMutex.Release
12:06.559    2                 2         2    :   :   :   :   :   :   : Immutable.ctor
12:06.559    2                 1         1    :   :   :   :   :   :   Registry.ctor
12:06.559    2                10         0    :   :   :   :   :   :   Registry.Init
12:06.559    2                10         1    :   :   :   :   :   :   : Memory.Alloc
12:06.559    2                 9         1    :   :   :   :   :   :   :   NbHeap.Alloc
12:06.559    2                 4         0    :   :   :   :   :   :   :   : MutexGuard.ctor
12:06.559    2                 3         3    :   :   :   :   :   :   :   :   SysMutex.Acquire
12:06.559    2                 3         0    :   :   :   :   :   :   :   : MutexGuard.dtor
12:06.559    2                 3         0    :   :   :   :   :   :   :   :   MutexGuard.Release
12:06.559    2                 2         2    :   :   :   :   :   :   :   :   : SysMutex.Release
12:06.559    2                61         1    :   :   :   :   :   : Immutable.operator new
12:06.559    2                 1         0    :   :   :   :   :   :   Memory.Alloc
12:06.559    2                 1         1    :   :   :   :   :   :   : NbHeap.Alloc
12:06.559    2                22         3    :   :   :   :   :   :   CliText.ctor
12:06.559    2                 3         0    :   :   :   :   :   :   :   MutexGuard.ctor
12:06.559    2                 2         2    :   :   :   :   :   :   :   : SysMutex.Acquire
12:06.559    2                 6         0    :   :   :   :   :   :   : CliParm.ctor
12:06.559    2                 4         0    :   :   :   :   :   :   :   MutexGuard.dtor
12:06.559    2                 3         0    :   :   :   :   :   :   :   : MutexGuard.Release
12:06.559    2                 2         2    :   :   :   :   :   :   :   :   SysMutex.Release
12:06.559    2                 2         2    :   :   :   :   :   :   :   Immutable.ctor
12:06.559    2                 1         1    :   :   :   :   :   :   : Registry.ctor
12:06.559    2                11         1    :   :   :   :   :   :   : Registry.Init
12:06.559    2                10         0    :   :   :   :   :   :   :   Memory.Alloc
12:06.559    2                 9         0    :   :   :   :   :   :   :   : NbHeap.Alloc
12:06.559    2                 4         1    :   :   :   :   :   :   :   :   MutexGuard.ctor
12:06.559    2                 3         3    :   :   :   :   :   :   :   :   : SysMutex.Acquire
12:06.559    2                 4         1    :   :   :   :   :   :   :   :   MutexGuard.dtor
12:06.559    2                 3         0    :   :   :   :   :   :   :   :   : MutexGuard.Release
12:06.559    2                 2         2    :   :   :   :   :   :   :   :   :   SysMutex.Release
12:06.559    2                18         0    :   :   :   :   :   :   Immutable.operator new
12:06.559    2                 4         0    :   :   :   :   :   :   : Memory.Alloc
12:06.559    2                 3         3    :   :   :   :   :   :   :   NbHeap.Alloc
12:06.559    2                13         4    :   :   :   :   :   :   : CliTextParm.ctor
12:06.559    2                 4         0    :   :   :   :   :   :   :   : MutexGuard.ctor
12:06.559    2                 3         3    :   :   :   :   :   :   :   :   SysMutex.Acquire
12:06.559    2                 6         0    :   :   :   :   :   :   :   CliParm.ctor
12:06.559    2                 4         0    :   :   :   :   :   :   :   : MutexGuard.dtor
12:06.559    2                 3         0    :   :   :   :   :   :   :   :   MutexGuard.Release
12:06.559    2                 2         2    :   :   :   :   :   :   :   :   : SysMutex.Release
12:06.559    2                 1         1    :   :   :   :   :   :   :   : Immutable.ctor
12:06.559    2                 1         1    :   :   :   :   :   :   :   Registry.ctor
12:06.559    2                 1         1    :   :   :   :   :   :   :   Registry.Init
12:06.559    2                 0         0    :   :   :   :   :   :   CliText.BindParm
12:06.559    2                15         0    :   :   :   :   :   :   Immutable.operator new
12:06.559    2                 1         0    :   :   :   :   :   :   : Memory.Alloc
12:06.559    2                 1         1    :   :   :   :   :   :   :   NbHeap.Alloc
12:06.559    2                13         4    :   :   :   :   :   :   : CliTextParm.ctor
12:06.559    2                 4         0    :   :   :   :   :   :   :   : MutexGuard.ctor
12:06.559    2                 3         3    :   :   :   :   :   :   :   :   SysMutex.Acquire
12:06.559    2                 6         0    :   :   :   :   :   :   :   CliParm.ctor
12:06.559    2                 4         0    :   :   :   :   :   :   :   : MutexGuard.dtor
12:06.559    2                 3         0    :   :   :   :   :   :   :   :   MutexGuard.Release
12:06.559    2                 2         2    :   :   :   :   :   :   :   :   : SysMutex.Release
12:06.559    2                 2         2    :   :   :   :   :   :   :   : Immutable.ctor
12:06.559    2                 1         1    :   :   :   :   :   :   :   Registry.ctor
12:06.559    2                 1         1    :   :   :   :   :   :   :   Registry.Init
12:06.559    2                 1         1    :   :   :   :   :   :   CliText.BindParm
12:06.559    2                 1         1    :   :   :   :   :   : CliTextParm.BindText
12:06.559    2                 1         1    :   :   :   :   :   CliText.BindParm
12:06.559    2                24        24    :   :   :   :   : CliIncrement.BindCommand
12:06.559    2                22         1    :   :   :   :   :   : Registry.Extend
12:06.559    2                10         1    :   :   :   :   :   :   Memory.Alloc
12:06.559    2                 9         0    :   :   :   :   :   :   : NbHeap.Alloc
12:06.559    2                 4         1    :   :   :   :   :   :   :   MutexGuard.ctor
12:06.559    2                 3         3    :   :   :   :   :   :   :   : SysMutex.Acquire
12:06.559    2                 4         0    :   :   :   :   :   :   :   MutexGuard.dtor
12:06.559    2                 3         0    :   :   :   :   :   :   :   : MutexGuard.Release
12:06.559    2                 2         2    :   :   :   :   :   :   :   :   SysMutex.Release
12:06.559    2                10         0    :   :   :   :   :   :   Memory.Free
12:06.559    2                 9         1    :   :   :   :   :   :   : NbHeap.Free
12:06.559    2                 1         1    :   :   :   :   :   :   :   NbHeap.BlockToSize
12:06.559    2                 3         0    :   :   :   :   :   :   :   MutexGuard.ctor
12:06.559    2                 3         3    :   :   :   :   :   :   :   : SysMutex.Acquire
12:06.559    2                 4         0    :   :   :   :   :   :   :   MutexGuard.dtor
12:06.559    2                 3         0    :   :   :   :   :   :   :   : MutexGuard.Release
12:06.559    2                 2         2    :   :   :   :   :   :   :   :   SysMutex.Release
12:06.559    2               427         1    :   :   :   :   : Immutable.operator new
12:06.559    2                10         1    :   :   :   :   :   Memory.Alloc
12:06.559    2                 9         0    :   :   :   :   :   : NbHeap.Alloc
12:06.559    2                 4         1    :   :   :   :   :   :   MutexGuard.ctor
12:06.559    2                 3         3    :   :   :   :   :   :   : SysMutex.Acquire
12:06.559    2                 4         0    :   :   :   :   :   :   MutexGuard.dtor
12:06.559    2                 3         0    :   :   :   :   :   :   : MutexGuard.Release
12:06.559    2                 2         2    :   :   :   :   :   :   :   SysMutex.Release
12:06.559    2                16         2    :   :   :   :   :   CliCommand.ctor
12:06.559    2                 1         1    :   :   :   :   :   :   : Immutable.ctor
12:06.559    2                 1         1    :   :   :   :   :   :   CliParm.ctor
12:06.559    2                13         0    :   :   :   :   :   : CliText.ctor
12:06.559    2                 2         2    :   :   :   :   :   :   Registry.ctor
12:06.559    2                11         0    :   :   :   :   :   :   Registry.Init
12:06.559    2                11         1    :   :   :   :   :   :   : Memory.Alloc
12:06.559    2                10         0    :   :   :   :   :   :   :   NbHeap.Alloc
12:06.559    2                 4         1    :   :   :   :   :   :   :   : MutexGuard.ctor
12:06.559    2                 3         3    :   :   :   :   :   :   :   :   SysMutex.Acquire
12:06.559    2                 4         0    :   :   :   :   :   :   :   : MutexGuard.dtor
12:06.559    2                 4         0    :   :   :   :   :   :   :   :   MutexGuard.Release
12:06.559    2                 3         3    :   :   :   :   :   :   :   :   : SysMutex.Release
12:06.559    2                15         0    :   :   :   :   :   Immutable.operator new
12:06.559    2                 1         1    :   :   :   :   :   : Memory.Alloc
12:06.559    2                 0         0    :   :   :   :   :   :   NbHeap.Alloc
12:06.559    2                12         4    :   :   :   :   :   : CliIntParm.ctor
12:06.559    2                 4         0    :   :   :   :   :   :   : MutexGuard.ctor
12:06.559    2                 3         3    :   :   :   :   :   :   :   SysMutex.Acquire
12:06.559    2                 8         0    :   :   :   :   :   :   CliParm.ctor
12:06.559    2                 5         0    :   :   :   :   :   :   : MutexGuard.dtor
12:06.559    2                 4         0    :   :   :   :   :   :   :   MutexGuard.Release
12:06.559    2                 3         3    :   :   :   :   :   :   :   : SysMutex.Release
12:06.559    2                 2         2    :   :   :   :   :   :   : Immutable.ctor
12:06.559    2                 1         1    :   :   :   :   :   CliText.BindParm
12:06.559    2               244         6    :   :   :   :   :   Immutable.operator new
12:06.559    2                 1         0    :   :   :   :   :   : Memory.Alloc
12:06.559    2                 1         1    :   :   :   :   :   :   NbHeap.Alloc
12:06.559    2                36         3    :   :   :   :   :   : CliTextParm.ctor
12:06.559    2                 3         0    :   :   :   :   :   :   : MutexGuard.ctor
12:06.559    2                 3         3    :   :   :   :   :   :   :   SysMutex.Acquire
12:06.559    2                19         0    :   :   :   :   :   :   CliParm.ctor
12:06.559    2                17         0    :   :   :   :   :   :   : MutexGuard.dtor
12:06.559    2                17        14    :   :   :   :   :   :   :   MutexGuard.Release
12:06.559    2                 2         2    :   :   :   :   :   :   :   : SysMutex.Release
12:06.559    2                 2         2    :   :   :   :   :   :   : Immutable.ctor
12:06.559    2                 1         1    :   :   :   :   :   :   Registry.ctor
12:06.559    2                10         0    :   :   :   :   :   :   Registry.Init
12:06.559    2                 9         1    :   :   :   :   :   :   : Memory.Alloc
12:06.559    2                 8         0    :   :   :   :   :   :   :   NbHeap.Alloc
12:06.559    2                 3         0    :   :   :   :   :   :   :   : MutexGuard.ctor
12:06.559    2                 3         3    :   :   :   :   :   :   :   :   SysMutex.Acquire
12:06.559    2                 4         0    :   :   :   :   :   :   :   : MutexGuard.dtor
12:06.559    2                 3         0    :   :   :   :   :   :   :   :   MutexGuard.Release
12:06.559    2                 2         2    :   :   :   :   :   :   :   :   : SysMutex.Release
12:06.559    2                25         0    :   :   :   :   :   : Immutable.operator new
12:06.559    2                 2         1    :   :   :   :   :   :   Memory.Alloc
12:06.559    2                 0         0    :   :   :   :   :   :   : NbHeap.Alloc
12:06.559    2                22         4    :   :   :   :   :   :   CliText.ctor
12:06.559    2                 4         0    :   :   :   :   :   :   :   MutexGuard.ctor
12:06.559    2                 3         3    :   :   :   :   :   :   :   : SysMutex.Acquire
12:06.559    2                 5         0    :   :   :   :   :   :   : CliParm.ctor
12:06.559    2                 3         0    :   :   :   :   :   :   :   MutexGuard.dtor
12:06.559    2                 3         0    :   :   :   :   :   :   :   : MutexGuard.Release
12:06.559    2                 2         2    :   :   :   :   :   :   :   :   SysMutex.Release
12:06.559    2                 2         2    :   :   :   :   :   :   :   Immutable.ctor
12:06.559    2                 1         1    :   :   :   :   :   :   : Registry.ctor
12:06.559    2                10         0    :   :   :   :   :   :   : Registry.Init
12:06.559    2                10         1    :   :   :   :   :   :   :   Memory.Alloc
12:06.559    2                 9         1    :   :   :   :   :   :   :   : NbHeap.Alloc
12:06.559    2                 4         1    :   :   :   :   :   :   :   :   MutexGuard.ctor
12:06.559    2                 3         3    :   :   :   :   :   :   :   :   : SysMutex.Acquire
12:06.559    2                 3         0    :   :   :   :   :   :   :   :   MutexGuard.dtor
12:06.559    2                 3         0    :   :   :   :   :   :   :   :   : MutexGuard.Release
12:06.559    2                 2         2    :   :   :   :   :   :   :   :   :   SysMutex.Release
12:06.559    2                 1         1    :   :   :   :   :   : CliTextParm.BindText
12:06.559    2                25         0    :   :   :   :   :   : Immutable.operator new
12:06.559    2                 1         1    :   :   :   :   :   :   Memory.Alloc
12:06.559    2                 0         0    :   :   :   :   :   :   : NbHeap.Alloc
12:06.559    2                22         3    :   :   :   :   :   :   CliText.ctor
12:06.559    2                 3         0    :   :   :   :   :   :   :   MutexGuard.ctor
12:06.559    2                 3         3    :   :   :   :   :   :   :   : SysMutex.Acquire
12:06.559    2                 5         0    :   :   :   :   :   :   : CliParm.ctor
12:06.559    2                 3         0    :   :   :   :   :   :   :   MutexGuard.dtor
12:06.559    2                 3         0    :   :   :   :   :   :   :   : MutexGuard.Release
12:06.559    2                 2         2    :   :   :   :   :   :   :   :   SysMutex.Release
12:06.559    2                 1         1    :   :   :   :   :   :   :   Immutable.ctor
12:06.559    2                 1         1    :   :   :   :   :   :   : Registry.ctor
12:06.559    2                10         0    :   :   :   :   :   :   : Registry.Init
12:06.559    2                 9         1    :   :   :   :   :   :   :   Memory.Alloc
12:06.559    2                 8         0    :   :   :   :   :   :   :   : NbHeap.Alloc
12:06.559    2                 4         1    :   :   :   :   :   :   :   :   MutexGuard.ctor
12:06.559    2                 3         3    :   :   :   :   :   :   :   :   : SysMutex.Acquire
12:06.559    2                 3         0    :   :   :   :   :   :   :   :   MutexGuard.dtor
12:06.559    2                 3         0    :   :   :   :   :   :   :   :   : MutexGuard.Release
12:06.559    2                 2         2    :   :   :   :   :   :   :   :   :   SysMutex.Release
12:06.559    2                 1         1    :   :   :   :   :   : CliTextParm.BindText
12:06.559    2                27         0    :   :   :   :   :   : Immutable.operator new
12:06.559    2                 1         0    :   :   :   :   :   :   Memory.Alloc
12:06.559    2                 0         0    :   :   :   :   :   :   : NbHeap.Alloc
12:06.559    2                25         3    :   :   :   :   :   :   CliText.ctor
12:06.559    2                 3         1    :   :   :   :   :   :   :   MutexGuard.ctor
12:06.559    2                 2         2    :   :   :   :   :   :   :   : SysMutex.Acquire
12:06.559    2                 5         0    :   :   :   :   :   :   : CliParm.ctor
12:06.559    2                 3         0    :   :   :   :   :   :   :   MutexGuard.dtor
12:06.559    2                 3         0    :   :   :   :   :   :   :   : MutexGuard.Release
12:06.559    2                 2         2    :   :   :   :   :   :   :   :   SysMutex.Release
12:06.559    2                 1         1    :   :   :   :   :   :   :   Immutable.ctor
12:06.559    2                 1         1    :   :   :   :   :   :   : Registry.ctor
12:06.559    2                13         0    :   :   :   :   :   :   : Registry.Init
12:06.559    2                12         1    :   :   :   :   :   :   :   Memory.Alloc
12:06.559    2                11         1    :   :   :   :   :   :   :   : NbHeap.Alloc
12:06.559    2                 6         0    :   :   :   :   :   :   :   :   MutexGuard.ctor
12:06.559    2                 5         5    :   :   :   :   :   :   :   :   : SysMutex.Acquire
12:06.559    2                 3         0    :   :   :   :   :   :   :   :   MutexGuard.dtor
12:06.559    2                 3         0    :   :   :   :   :   :   :   :   : MutexGuard.Release
12:06.559    2                 2         2    :   :   :   :   :   :   :   :   :   SysMutex.Release
12:06.559    2                 1         1    :   :   :   :   :   : CliTextParm.BindText
12:06.559    2                39         0    :   :   :   :   :   : Immutable.operator new
12:06.559    2                 1         0    :   :   :   :   :   :   Memory.Alloc
12:06.559    2                 1         1    :   :   :   :   :   :   : NbHeap.Alloc
12:06.559    2                36         3    :   :   :   :   :   :   CliText.ctor
12:06.559    2                 3         0    :   :   :   :   :   :   :   MutexGuard.ctor
12:06.559    2                 3         3    :   :   :   :   :   :   :   : SysMutex.Acquire
12:06.559    2                 5         0    :   :   :   :   :   :   : CliParm.ctor
12:06.559    2                 3         0    :   :   :   :   :   :   :   MutexGuard.dtor
12:06.559    2                 3         0    :   :   :   :   :   :   :   : MutexGuard.Release
12:06.559    2                 2         2    :   :   :   :   :   :   :   :   SysMutex.Release
12:06.559    2                 2         2    :   :   :   :   :   :   :   Immutable.ctor
12:06.559    2                 1         1    :   :   :   :   :   :   : Registry.ctor
12:06.559    2                24        14    :   :   :   :   :   :   : Registry.Init
12:06.559    2                 9         1    :   :   :   :   :   :   :   Memory.Alloc
12:06.559    2                 8         1    :   :   :   :   :   :   :   : NbHeap.Alloc
12:06.559    2                 4         0    :   :   :   :   :   :   :   :   MutexGuard.ctor
12:06.559    2                 3         3    :   :   :   :   :   :   :   :   : SysMutex.Acquire
12:06.559    2                 3         0    :   :   :   :   :   :   :   :   MutexGuard.dtor
12:06.559    2                 3         0    :   :   :   :   :   :   :   :   : MutexGuard.Release
12:06.559    2                 2         2    :   :   :   :   :   :   :   :   :   SysMutex.Release
12:06.559    2                 1         1    :   :   :   :   :   : CliTextParm.BindText
12:06.559    2                25         0    :   :   :   :   :   : Immutable.operator new
12:06.559    2                 1         1    :   :   :   :   :   :   Memory.Alloc
12:06.560    2                 0         0    :   :   :   :   :   :   : NbHeap.Alloc
12:06.560    2                22         3    :   :   :   :   :   :   CliText.ctor
12:06.560    2                 3         0    :   :   :   :   :   :   :   MutexGuard.ctor
12:06.560    2                 3         3    :   :   :   :   :   :   :   : SysMutex.Acquire
12:06.560    2                 6         0    :   :   :   :   :   :   : CliParm.ctor
12:06.560    2                 3         0    :   :   :   :   :   :   :   MutexGuard.dtor
12:06.560    2                 3         0    :   :   :   :   :   :   :   : MutexGuard.Release
12:06.560    2                 2         2    :   :   :   :   :   :   :   :   SysMutex.Release
12:06.560    2                 2         2    :   :   :   :   :   :   :   Immutable.ctor
12:06.560    2                 1         1    :   :   :   :   :   :   : Registry.ctor
12:06.560    2                11         0    :   :   :   :   :   :   : Registry.Init
12:06.560    2                10         1    :   :   :   :   :   :   :   Memory.Alloc
12:06.560    2                 9         0    :   :   :   :   :   :   :   : NbHeap.Alloc
12:06.560    2                 4         1    :   :   :   :   :   :   :   :   MutexGuard.ctor
12:06.560    2                 3         3    :   :   :   :   :   :   :   :   : SysMutex.Acquire
12:06.560    2                 4         0    :   :   :   :   :   :   :   :   MutexGuard.dtor
12:06.560    2                 3         0    :   :   :   :   :   :   :   :   : MutexGuard.Release
12:06.560    2                 2         2    :   :   :   :   :   :   :   :   :   SysMutex.Release
12:06.560    2                 1         1    :   :   :   :   :   : CliTextParm.BindText
12:06.560    2                25         0    :   :   :   :   :   : Immutable.operator new
12:06.560    2                 1         1    :   :   :   :   :   :   Memory.Alloc
12:06.560    2                 0         0    :   :   :   :   :   :   : NbHeap.Alloc
12:06.560    2                23         4    :   :   :   :   :   :   CliText.ctor
12:06.560    2                 4         1    :   :   :   :   :   :   :   MutexGuard.ctor
12:06.560    2                 3         3    :   :   :   :   :   :   :   : SysMutex.Acquire
12:06.560    2                 6         0    :   :   :   :   :   :   : CliParm.ctor
12:06.560    2                 4         0    :   :   :   :   :   :   :   MutexGuard.dtor
12:06.560    2                 3         0    :   :   :   :   :   :   :   : MutexGuard.Release
12:06.560    2                 2         2    :   :   :   :   :   :   :   :   SysMutex.Release
12:06.560    2                 2         2    :   :   :   :   :   :   :   Immutable.ctor
12:06.560    2                 1         1    :   :   :   :   :   :   : Registry.ctor
12:06.560    2                10         0    :   :   :   :   :   :   : Registry.Init
12:06.560    2                 9         1    :   :   :   :   :   :   :   Memory.Alloc
12:06.560    2                 8         0    :   :   :   :   :   :   :   : NbHeap.Alloc
12:06.560    2                 4         1    :   :   :   :   :   :   :   :   MutexGuard.ctor
12:06.560    2                 3         3    :   :   :   :   :   :   :   :   : SysMutex.Acquire
12:06.560    2                 3         0    :   :   :   :   :   :   :   :   MutexGuard.dtor
12:06.560    2                 3         0    :   :   :   :   :   :   :   :   : MutexGuard.Release
12:06.560    2                 2         2    :   :   :   :   :   :   :   :   :   SysMutex.Release
12:06.560    2                25        25    :   :   :   :   :   : CliTextParm.BindText
12:06.560    2                24         0    :   :   :   :   :   :   : Registry.Extend
12:06.560    2                10         1    :   :   :   :   :   :   :   Memory.Alloc
12:06.560    2                 9         1    :   :   :   :   :   :   :   : NbHeap.Alloc
12:06.560    2                 4         1    :   :   :   :   :   :   :   :   MutexGuard.ctor
12:06.560    2                 3         3    :   :   :   :   :   :   :   :   : SysMutex.Acquire
12:06.560    2                 4         0    :   :   :   :   :   :   :   :   MutexGuard.dtor
12:06.560    2                 3         0    :   :   :   :   :   :   :   :   : MutexGuard.Release
12:06.560    2                 2         2    :   :   :   :   :   :   :   :   :   SysMutex.Release
12:06.560    2                12         0    :   :   :   :   :   :   :   Memory.Free
12:06.560    2                11         1    :   :   :   :   :   :   :   : NbHeap.Free
12:06.560    2                 3         3    :   :   :   :   :   :   :   :   NbHeap.BlockToSize
12:06.560    2                 3         1    :   :   :   :   :   :   :   :   MutexGuard.ctor
12:06.560    2                 2         2    :   :   :   :   :   :   :   :   : SysMutex.Acquire
12:06.560    2                 3         0    :   :   :   :   :   :   :   :   MutexGuard.dtor
12:06.560    2                 3         0    :   :   :   :   :   :   :   :   : MutexGuard.Release
12:06.560    2                 2         2    :   :   :   :   :   :   :   :   :   SysMutex.Release
12:06.560    2                 1         1    :   :   :   :   :   CliText.BindParm
12:06.560    2                27         0    :   :   :   :   :   Immutable.operator new
12:06.560    2                 1         0    :   :   :   :   :   : Memory.Alloc
12:06.560    2                 1         1    :   :   :   :   :   :   NbHeap.Alloc
12:06.560    2                24         3    :   :   :   :   :   : CliIntParm.ctor
12:06.560    2                 3         0    :   :   :   :   :   :   : MutexGuard.ctor
12:06.560    2                 3         3    :   :   :   :   :   :   :   SysMutex.Acquire
12:06.560    2                20         0    :   :   :   :   :   :   CliParm.ctor
12:06.560    2                 3         0    :   :   :   :   :   :   : MutexGuard.dtor
12:06.560    2                 3         0    :   :   :   :   :   :   :   MutexGuard.Release
12:06.560    2                 2         2    :   :   :   :   :   :   :   : SysMutex.Release
12:06.560    2                16        16    :   :   :   :   :   :   : Immutable.ctor
12:06.560    2                 1         1    :   :   :   :   :   CliText.BindParm
12:06.560    2                15         1    :   :   :   :   :   Immutable.operator new
12:06.560    2                 1         0    :   :   :   :   :   : Memory.Alloc
12:06.560    2                 0         0    :   :   :   :   :   :   NbHeap.Alloc
12:06.560    2                12         3    :   :   :   :   :   : CliTextParm.ctor
12:06.560    2                 3         1    :   :   :   :   :   :   : MutexGuard.ctor
12:06.560    2                 2         2    :   :   :   :   :   :   :   SysMutex.Acquire
12:06.560    2                 5         0    :   :   :   :   :   :   CliParm.ctor
12:06.560    2                 4         0    :   :   :   :   :   :   : MutexGuard.dtor
12:06.560    2                 3         0    :   :   :   :   :   :   :   MutexGuard.Release
12:06.560    2                 2         2    :   :   :   :   :   :   :   : SysMutex.Release
12:06.560    2                 1         1    :   :   :   :   :   :   : Immutable.ctor
12:06.560    2                 1         1    :   :   :   :   :   :   Registry.ctor
12:06.560    2                 0         0    :   :   :   :   :   :   Registry.Init
12:06.560    2                 1         1    :   :   :   :   :   CliText.BindParm
12:06.560    2                52         0    :   :   :   :   :   Immutable.operator new
12:06.560    2                 1         1    :   :   :   :   :   : Memory.Alloc
12:06.560    2                 0         0    :   :   :   :   :   :   NbHeap.Alloc
12:06.560    2                22         4    :   :   :   :   :   : CliTextParm.ctor
12:06.560    2                 4         0    :   :   :   :   :   :   : MutexGuard.ctor
12:06.560    2                 3         3    :   :   :   :   :   :   :   SysMutex.Acquire
12:06.560    2                 5         0    :   :   :   :   :   :   CliParm.ctor
12:06.560    2                 3         0    :   :   :   :   :   :   : MutexGuard.dtor
12:06.560    2                 3         0    :   :   :   :   :   :   :   MutexGuard.Release
12:06.560    2                 2         2    :   :   :   :   :   :   :   : SysMutex.Release
12:06.560    2                 2         2    :   :   :   :   :   :   : Immutable.ctor
12:06.560    2                 1         1    :   :   :   :   :   :   Registry.ctor
12:06.560    2                10         0    :   :   :   :   :   :   Registry.Init
12:06.560    2                 9         1    :   :   :   :   :   :   : Memory.Alloc
12:06.560    2                 8         1    :   :   :   :   :   :   :   NbHeap.Alloc
12:06.560    2                 4         1    :   :   :   :   :   :   :   : MutexGuard.ctor
12:06.560    2                 3         3    :   :   :   :   :   :   :   :   SysMutex.Acquire
12:06.560    2                 3         0    :   :   :   :   :   :   :   : MutexGuard.dtor
12:06.560    2                 3         0    :   :   :   :   :   :   :   :   MutexGuard.Release
12:06.560    2                 2         2    :   :   :   :   :   :   :   :   : SysMutex.Release
12:06.560    2                25         0    :   :   :   :   :   : Immutable.operator new
12:06.560    2                 1         1    :   :   :   :   :   :   Memory.Alloc
12:06.560    2                 0         0    :   :   :   :   :   :   : NbHeap.Alloc
12:06.560    2                22         3    :   :   :   :   :   :   CliText.ctor
12:06.560    2                 3         1    :   :   :   :   :   :   :   MutexGuard.ctor
12:06.560    2                 2         2    :   :   :   :   :   :   :   : SysMutex.Acquire
12:06.560    2                 5         0    :   :   :   :   :   :   : CliParm.ctor
12:06.560    2                 3         0    :   :   :   :   :   :   :   MutexGuard.dtor
12:06.560    2                 3         0    :   :   :   :   :   :   :   : MutexGuard.Release
12:06.560    2                 2         2    :   :   :   :   :   :   :   :   SysMutex.Release
12:06.560    2                 2         2    :   :   :   :   :   :   :   Immutable.ctor
12:06.560    2                 1         1    :   :   :   :   :   :   : Registry.ctor
12:06.560    2                11         1    :   :   :   :   :   :   : Registry.Init
12:06.560    2                10         1    :   :   :   :   :   :   :   Memory.Alloc
12:06.560    2                 9         1    :   :   :   :   :   :   :   : NbHeap.Alloc
12:06.560    2                 4         0    :   :   :   :   :   :   :   :   MutexGuard.ctor
12:06.560    2                 3         3    :   :   :   :   :   :   :   :   : SysMutex.Acquire
12:06.560    2                 4         0    :   :   :   :   :   :   :   :   MutexGuard.dtor
12:06.560    2                 3         0    :   :   :   :   :   :   :   :   : MutexGuard.Release
12:06.560    2                 2         2    :   :   :   :   :   :   :   :   :   SysMutex.Release
12:06.560    2                 1         1    :   :   :   :   :   : CliTextParm.BindText
12:06.560    2                 1         1    :   :   :   :   :   CliText.BindParm
12:06.560    2                18         1    :   :   :   :   :   Immutable.operator new
12:06.560    2                 1         0    :   :   :   :   :   : Memory.Alloc
12:06.560    2                 1         1    :   :   :   :   :   :   NbHeap.Alloc
12:06.560    2                15         6    :   :   :   :   :   : CliTextParm.ctor
12:06.560    2                 6         2    :   :   :   :   :   :   : MutexGuard.ctor
12:06.560    2                 3         3    :   :   :   :   :   :   :   SysMutex.Acquire
12:06.560    2                 6         0    :   :   :   :   :   :   CliParm.ctor
