SCHEDULER REPORT: 19-Sep-2017 12:21:29.667 on Reigi
for interval beginning at 12:20:08.208
------------------------------------------------------------------------
      THREADS      |    SINCE START OF CURRENT 15-MIN INTERVAL    | LAST
                   |            rtc  max   max     max  total     |5 SEC
id    name host f b| ex yields  t/o msgs stack   usecs  msecs %cpu| %cpu
------------------------------------------------------------------------
      idle                                              55520 68.2  99.0
 1    root 4f08 w S   0   1204    0    0   300  255048    458  0.6   0.5
 2    init 1a14 s S   0   1205    0    0  1352  647674    841  1.0   0.5
 3    file 0ad0 B     0   1457    0   57   392     163  12085 14.8   0.0
 4    cout 1c78 B     0   1187    0   50   432     152  11314 13.9   0.0
 5     cin 5708 B C   0      3    0    0   212      59      0  0.0   0.0
 6  objaud 22ac A S   0    334    0    0   760    5477    161  0.2   0.0
 7   stats 0b78 B S   0     16    0    0   316     244      1  0.0   0.0
 8     log 33d0 B S   0     17    0    2   364     156      1  0.0   0.0
 9     cli 4e14 O     0    581    3    0  1344   53919   1073  1.3   0.0
10 invoker 5398 P S   0      1    0    0   240     210      0  0.0   0.0
11   timer 0efc P S   0     48    0    0   252     204      2  0.0   0.0
12   tcpio 51fc P N   0      1    0    0   308    1060      1  0.0   0.0
13   udpio 5954 P N   0      1    0    0   280     447      0  0.0   0.0
14   udpio 5bc8 P N   0      1    0    0   280     319      0  0.0   0.0
------------------------------------------------------------------------

Context switches: 365
Timestamp  Id  Host              Ticks In            Ticks Out      uSecs
21:27.843   1  4f08-         615453213759         615453213894         53  
21:27.875   2  1a14-         615453292731         615453292901         67  
21:27.906   2  1a14-         615453372097         615453372381        112  
21:27.906   1  4f08-         615453372357         615453372561^        80  
21:27.937   2  1a14-         615453451261         615453451700        173  
21:27.937   1  4f08-         615453451655         615453451947^       115  
21:27.969   2  1a14-         615453530591         615453530909        125  
21:27.969   1  4f08-         615453530952         615453531159         81  
21:28.000   1  4f08-         615453609825         615453610042         85  
21:28.031   2  1a14-         615453687990         615453688194         80  
21:28.031   1  4f08-         615453688133         615453688278^        57  
21:28.062   2  1a14-         615453767148         615453767352         80  
21:28.062   1  4f08-         615453767282         615453767419^        54  
21:28.093   2  1a14-         615453846605         615453846746         55  
21:28.093   1  4f08-         615453846769         615453847058        114  
21:28.125   2  1a14-         615453925855         615453926313        180  
21:28.125   1  4f08-         615453926190         615453926736^       215  
21:28.156   2  1a14-         615454005162         615454005527        144  
21:28.156   1  4f08-         615454005627         615454006035        161  
21:28.187   2  1a14-         615454084312         615454084796        191  
21:28.187   1  4f08-         615454084743         615454085039^       116  
21:28.218   2  1a14-         615454162943         615454163312        145  
21:28.219   1  4f08-         615454163467         615454163877        161  
21:28.250   2  1a14-         615454241768         615454241964         77  
21:28.250   1  4f08-         615454241979         615454242113         52  
21:28.281   2  1a14-         615454321357         615454321549         75  
21:28.281   1  4f08-         615454321572         615454321744         67  
21:28.312   2  1a14-         615454400342         615454400468         49  
21:28.312   1  4f08-         615454400555         615454400662         42  
21:28.343   2  1a14-         615454479622         615454480356        289  
21:28.344   1  4f08-         615454480514         615454480925        162  
21:28.375   2  1a14-         615454559210         615454559610        158  
21:28.375   1  4f08-         615454559665         615454560113        176  
21:28.406   2  1a14-         615454637582         615454637795         84  
21:28.406  11  0efc          615454637787         615454637846^        23  
21:28.406   1  4f08-         615454637803         615454638277^       187  
21:28.437   2  1a14-         615454716656         615454716942        112  
21:28.437   1  4f08-         615454716852         615454717110^       101  
21:28.468   2  1a14-         615454796049         615454796196         58  
21:28.469   1  4f08-         615454796154         615454796257^        40  
21:28.500   1  4f08-         615454875511         615454875676         65  
21:28.531   2  1a14-         615454954494         615454954831        133  
21:28.531   1  4f08-         615454954988         615454955395        160  
21:28.562   2  1a14-         615455033663         615455034009        136  
21:28.563   1  4f08-         615455034102         615455034511        161  
21:28.593   2  1a14-         615455112260         615455112547        113  
21:28.594   1  4f08-         615455112689         615455113099        161  
21:28.625   2  1a14-         615455191268         615455191623        140  
21:28.625   1  4f08-         615455191568         615455191996^       169  
21:28.656   2  1a14-         615455270942         615455271222        110  
21:28.656   1  4f08-         615455271146         615455271503^       141  
21:28.687   2  1a14-         615455349864         615455350338        187  
21:28.687   1  4f08-         615455350235         615455350721^       192  
21:28.719   2  1a14-         615455429038         615455429366        129  
21:28.719   1  4f08-         615455429532         615455429939        160  
21:28.750   2  1a14-         615455508050         615455508393        135  
21:28.750   1  4f08-         615455508548         615455508969        166  
21:28.781   2  1a14-         615455586968         615455587343        148  
21:28.781   1  4f08-         615455587503         615455587913        161  
21:28.812   2  1a14-         615455666200         615455666755        219  
21:28.843   2  1a14-         615455745139         615455745790        257  
21:28.844   1  4f08-         615455745513         615455745912^       157  
21:28.875   2  1a14-         615455824316         615455824534         86  
21:28.875   1  4f08-         615455824525         615455824684^        62  
21:28.906   2  1a14-         615455903408         615455903615         81  
21:28.906   1  4f08-         615455903634         615455903817         72  
21:28.937   2  1a14-         615455982688         615455983160        186  
21:28.937   1  4f08-         615455983073         615455983243^        67  
21:28.969   2  1a14-         615456061914         615456062242        129  
21:28.969   1  4f08-         615456062336         615456062745        161  
21:29.000   2  1a14-         615456140879         615456141366        192  
21:29.000   1  4f08-         615456141216         615456141598^       150  
21:29.031   2  1a14-         615456219925         615456220270        136  
21:29.031   1  4f08-         615456220429         615456220848        165  
21:29.062   2  1a14-         615456298819         615456299124        120  
21:29.062   1  4f08-         615456298934         615456299045^        43  
21:29.093   2  1a14-         615456377787         615456378184        156  
21:29.094   1  4f08-         615456378359         615456378796        172  
