SCHEDULER REPORT: 19-Sep-2017 12:21:39.125 on Reigi
for interval beginning at 12:20:08.208
------------------------------------------------------------------------
      THREADS      |    SINCE START OF CURRENT 15-MIN INTERVAL    | LAST
                   |            rtc  max   max     max  total     |5 SEC
id    name host f b| ex yields  t/o msgs stack   usecs  msecs %cpu| %cpu
------------------------------------------------------------------------
      idle                                              59185 65.1  11.5
 1    root 4f08 w S   0   1378    0    0   300  255048    475  0.5   0.1
 2    init 1a14 s S   0   1379    0    0  1352  647674    861  0.9   0.1
 3    file 0ad0 B     0   1596    0   57   392     163  12242 13.5   0.6
 4    cout 1c78 B     0   1293    0   50   432     152  11431 12.6   0.0
 5     cin 5708 B C   0      3    0    0   212      59      0  0.0   0.0
 6  objaud 22ac A S   0    371    0    0   760    5477    177  0.2   0.0
 7   stats 0b78 B S   0     18    0    0   316     244      1  0.0   0.0
 8     log 33d0 B S   0     19    0    2   364     156      2  0.0   0.0
 9     cli 4e14 O     0    636    4    0  1344   62544   1221  1.3   0.6
10 invoker 5398 P S   0      1    0    0   240     210      0  0.0   0.0
11   timer 0efc P S   0     53    0    0   252     204      3  0.0   0.0
12   tcpio 51fc P N   0      1    0    0   308    1060      1  0.0   0.0
13   udpio 5954 P N   0      1    0    0   280     447      0  0.0   0.0
14   udpio 5bc8 P N   0      1    0    0   280     319      0  0.0   0.0
15   recov 00dc P S   1      5    7    0  2988 5318306   5319  5.9  87.1
------------------------------------------------------------------------

Context switches: 582
Timestamp  Id  Host              Ticks In            Ticks Out      uSecs
21:29.906   1  4f08-         615458435545         615458435674         50  
21:29.938   2  1a14-         615458514781         615458515128        137  
21:29.938   1  4f08-         615458515295         615458515701        160  
21:29.969   2  1a14-         615458594182         615458594638        180  
21:29.969   1  4f08-         615458594553         615458594866^       123  
21:30.000   2  1a14-         615458673190         615458673691        197  
21:30.000   1  4f08-         615458673599         615458673910^       122  
21:30.016   7  0b78          615458712707         615458712831         48  
21:30.031   2  1a14-         615458752212         615458752628        164  
21:30.032   1  4f08-         615458752615         615458753034^       165  
21:30.063   2  1a14-         615458831387         615458831831        175  
21:30.063   1  4f08-         615458831905         615458832246        134  
21:30.094   2  1a14-         615458910000         615458910176         69  
21:30.094   1  4f08-         615458910136         615458910248^        44  
21:30.125   2  1a14-         615458988882         615458989007         49  
21:30.125   1  4f08-         615458989001         615458989073^        28  
21:30.156   2  1a14-         615459068455         615459068611         61  
21:30.156   1  4f08-         615459068739         615459068894         61  
21:30.188   2  1a14-         615459147589         615459148105        203  
21:30.188   1  4f08-         615459147979         615459148255^       109  
21:30.219   2  1a14-         615459226646         615459227134        192  
21:30.219   1  4f08-         615459227078         615459227431^       139  
21:30.250   2  1a14-         615459305832         615459306332        197  
21:30.250   1  4f08-         615459306259         615459306551^       115  
21:30.281   2  1a14-         615459384949         615459385614        262  
21:30.282   1  4f08-         615459385522         615459385836^       124  
21:30.313   2  1a14-         615459463990         615459464845        337  
21:30.313   1  4f08-         615459464665         615459464890^        88  
21:30.344   2  1a14-         615459543257         615459543860        238  
21:30.344   1  4f08-         615459543716         615459544021^       120  
21:30.375   2  1a14-         615459622002         615459622419        164  
21:30.375   1  4f08-         615459622302         615459622761^       181  
21:30.406   2  1a14-         615459701185         615459701376         75  
21:30.406  11  0efc          615459701233         615459701257^         9  
21:30.406   1  4f08-         615459701371         615459701580^        82  
21:30.547   2  1a14-         615460057221         615460057711        193  
21:30.547   1  4f08-         615460057577         615460057766^        74  
21:30.578   2  1a14-         615460136169         615460136290         47  
21:30.578   1  4f08-         615460136326         615460136477         59  
21:30.609   2  1a14-         615460215410         615460215552         56  
21:30.610   1  4f08-         615460215579         615460215703         48  
21:30.641   2  1a14-         615460294885         615460295222        133  
21:30.641   1  4f08-         615460295380         615460295788        161  
21:30.672   2  1a14-         615460373443         615460373917        187  
21:30.672   1  4f08-         615460373788         615460374087^       118  
21:30.703   2  1a14-         615460452632         615460452865         92  
21:30.703   1  4f08-         615460452858         615460453004^        57  
21:30.735   2  1a14-         615460532042         615460532373        130  
21:30.735   1  4f08-         615460532536         615460532945        161  
21:30.766   9  4e14          615460610576         615460611708        447  
21:30.766   2  1a14-         615460610736         615460611298^       222  
21:30.766   3  0ad0          615460611943         615460612133         75  
21:30.766   3  0ad0-         615460612377         615460704279      36306  
21:30.766   4  1c78          615460612382         615460612511^        50  
21:30.766   9  4e14          615460612656         615460613753^       433  
21:30.766   4  1c78-         615460612820         615460615150^       920  
21:30.767   9  4e14          615460614061         615460702528^     34949  
21:30.802   4  1c78          615460702730         615460702835^        41  
21:30.802   4  1c78-         615460702967         615460707478^      1782  
21:30.802  15  00dc          615460703240         615474165192^   5318306  
21:30.937   2  1a14-         615461045523         615461045640^        46  
21:30.937   1  4f08-         615461045610         615461045735^        49  
21:31.062   2  1a14-         615461361940         615461362031^        35  
21:31.062   1  4f08-         615461362040         615461362087^        18  
21:31.187   1  4f08-         615461678472         615461678555^        32  
21:31.328   2  1a14-         615462034352         615462034533^        71  
21:31.328   1  4f08-         615462034602         615462034736^        52  
21:31.453   2  1a14-         615462350691         615462350824^        52  
21:31.453   1  4f08-         615462350837         615462350961^        48  
21:31.578   2  1a14-         615462667088         615462667250^        64  
21:31.578   1  4f08-         615462667237         615462667367^        51  
21:31.719   2  1a14-         615463023019         615463023109^        35  
21:31.719   1  4f08-         615463023133         615463023239^        41  
21:31.844   2  1a14-         615463339874         615463340050^        69  
21:31.844   1  4f08-         615463340046         615463340333^       113  
21:31.984   2  1a14-         615463695871         615463696101^        90  
21:31.985   1  4f08-         615463696044         615463696225^        71  
21:32.109   2  1a14-         615464012249         615464012347^        38  
21:32.109   1  4f08-         615464012364         615464012476^        44  
21:32.234   2  1a14-         615464328618         615464328765^        58  
21:32.234   1  4f08-         615464328749         615464328860^        43  
21:32.375   2  1a14-         615464684576         615464684678^        40  
21:32.375   1  4f08-         615464684653         615464684830^        69  
21:32.500   2  1a14-         615465000977         615465001126^        58  
21:32.500   1  4f08-         615465001176         615465001352^        69  
21:32.641   2  1a14-         615465357024         615465357159^        53  
21:32.641   1  4f08-         615465357187         615465357344^        62  
21:32.781   2  1a14-         615465712931         615465713215^       112  
21:32.781   1  4f08-         615465713195         615465713234^        15  
21:32.906   2  1a14-         615466029336         615466029431^        37  
21:32.906   1  4f08-         615466029440         615466029629^        74  
21:33.047   2  1a14-         615466385317         615466385468^        59  
21:33.047   1  4f08-         615466385398         615466385527^        50  
21:33.172   2  1a14-         615466701688         615466701943^       100  
21:33.172   1  4f08-         615466701991         615466702173^        71  
21:33.297   2  1a14-         615467018097         615467018181^        33  
21:33.297   1  4f08-         615467018196         615467018415^        86  
21:33.438   2  1a14-         615467374017         615467374258^        95  
21:33.438   1  4f08-         615467374249         615467374340^        35  
21:33.563   2  1a14-         615467690597         615467690895^       117  
21:33.563   1  4f08-         615467690905         615467691063^        62  
21:33.703   2  1a14-         615468046391         615468046525^        52  
21:33.703   1  4f08-         615468046490         615468046559^        27  
21:33.828   2  1a14-         615468362825         615468363102^       109  
21:33.828   1  4f08-         615468363013         615468363134^        47  
21:33.953   2  1a14-         615468679974         615468680130^        61  
21:33.954   1  4f08-         615468680093         615468680191^        38  
21:34.078   2  1a14-         615468996376         615468996579^        80  
21:34.079   1  4f08-         615468996593         615468996770^        69  
21:34.219   2  1a14-         615469352231         615469352390^        62  
21:34.219   1  4f08-         615469352315         615469352354^        15  
21:34.360   2  1a14-         615469708329         615469708590^       103  
21:34.360   1  4f08-         615469708572         615469708803^        91  
21:34.485   2  1a14-         615470024712         615470024988^       109  
21:34.485   1  4f08-         615470024996         615470025078^        32  
21:34.625   2  1a14-         615470380706         615470380955^        98  
21:34.625   1  4f08-         615470380919         615470381055^        53  
21:34.766   1  4f08-         615470736820         615470736930^        43  
21:34.891   2  1a14-         615471053479         615471053753^       108  
21:34.891   1  4f08-         615471053779         615471053879^        39  
21:35.032   2  1a14-         615471409369         615471409473^        41  
21:35.032   1  4f08-         615471409522         615471409709^        73  
21:35.157   2  1a14-         615471725828         615471726074^        97  
21:35.157   1  4f08-         615471726115         615471726254^        54  
21:35.282   2  1a14-         615472042299         615472042419^        47  
21:35.282   1  4f08-         615472042392         615472042496^        41  
21:35.422   2  1a14-         615472398187         615472398296^        43  
21:35.422   1  4f08-         615472398253         615472398385^        52  
