SCHEDULER REPORT: 19-Sep-2017 12:21:26.552 on Reigi
for interval beginning at 12:20:08.208
------------------------------------------------------------------------
      THREADS      |    SINCE START OF CURRENT 15-MIN INTERVAL    | LAST
                   |            rtc  max   max     max  total     |5 SEC
id    name host f b| ex yields  t/o msgs stack   usecs  msecs %cpu| %cpu
------------------------------------------------------------------------
      idle                                              52865 67.5  99.0
 1    root 4f08 w S   0   1112    0    0   300  255048    447  0.6   0.5
 2    init 1a14 s S   0   1113    0    0  1352  647674    829  1.1   0.5
 3    file 0ad0 B     0   1341    0   57   392     163  11970 15.3   0.0
 4    cout 1c78 B     0   1094    0   50   432     152  11118 14.2   0.0
 5     cin 5708 B C   0      3    0    0   212      59      0  0.0   0.0
 6  objaud 22ac A S   0    297    0    0   760    5477    142  0.2   0.0
 7   stats 0b78 B S   0     16    0    0   316     244      1  0.0   0.0
 8     log 33d0 B S   0     14    0    2   364     156      1  0.0   0.0
 9     cli 4e14 O     0    536    3    0  1344   53919    967  1.2   0.0
10 invoker 5398 P S   0      1    0    0   240     210      0  0.0   0.0
11   timer 0efc P S   0     45    0    0   252     204      2  0.0   0.0
12   tcpio 51fc P N   0      1    0    0   308    1060      1  0.0   0.0
13   udpio 5954 P N   0      1    0    0   280     447      0  0.0   0.0
14   udpio 5bc8 P N   0      1    0    0   280     319      0  0.0   0.0
------------------------------------------------------------------------

Context switches: 347
Timestamp  Id  Host              Ticks In            Ticks Out      uSecs
21:24.374   2  1a14-         615444432060         615444432443        151  
21:24.374   1  4f08-         615444432272         615444432467^        77  
21:24.390  11  0efc          615444471176         615444471230         21  
21:24.405   2  1a14-         615444510851         615444511040         74  
21:24.405   1  4f08-         615444510990         615444511181^        75  
21:24.437   2  1a14-         615444590399         615444590831        170  
21:24.437   1  4f08-         615444590779         615444591127^       137  
21:24.468   2  1a14-         615444669163         615444669456        115  
21:24.468   1  4f08-         615444669473         615444669626         60  
21:24.499   2  1a14-         615444748497         615444748778        111  
21:24.499   1  4f08-         615444748767         615444749031^       104  
21:24.530   2  1a14-         615444827789         615444828123        131  
21:24.531   1  4f08-         615444828277         615444828687        161  
21:24.562   2  1a14-         615444906683         615444907015        131  
21:24.562   1  4f08-         615444907170         615444907594        167  
21:24.593   2  1a14-         615444985782         615444986197        163  
21:24.593   1  4f08-         615444986330         615444986838        200  
21:24.624   2  1a14-         615445064742         615445064975         92  
21:24.624   1  4f08-         615445064920         615445065153^        92  
21:24.655   2  1a14-         615445143792         615445144170        149  
21:24.655   1  4f08-         615445144308         615445144863        219  
21:24.686   2  1a14-         615445222564         615445222863        118  
21:24.686   1  4f08-         615445222697         615445222836^        54  
21:24.718   2  1a14-         615445301716         615445301810         37  
21:24.718   1  4f08-         615445301858         615445301965         42  
21:24.749   2  1a14-         615445380641         615445380756         45  
21:24.749   1  4f08-         615445380803         615445380964         63  
21:24.780   2  1a14-         615445459781         615445459946         65  
21:24.780   1  4f08-         615445459892         615445459997^        41  
21:24.811   2  1a14-         615445539125         615445539354         90  
21:24.812   1  4f08-         615445539396         615445539496         39  
21:24.843   2  1a14-         615445618317         615445618533         85  
21:24.843   1  4f08-         615445618465         615445618596^        51  
21:24.874   2  1a14-         615445697733         615445698125        154  
21:24.874   1  4f08-         615445698028         615445698411^       151  
21:24.890   7  0b78          615445737352         615445737508         61  
21:24.890   7  0b78          615445737710         615445737798         34  
21:24.905   2  1a14-         615445776576         615445777037        182  
21:24.905   1  4f08-         615445776863         615445777439^       227  
21:24.937   2  1a14-         615445856032         615445856522        193  
21:24.937   1  4f08-         615445856408         615445856712^       120  
21:24.968   2  1a14-         615445935077         615445935452        148  
21:24.968   1  4f08-         615445935395         615445935828^       171  
21:24.999   7  0b78          615446013755         615446013809         21  
21:24.999   2  1a14-         615446013833         615446013965         52  
21:24.999   1  4f08-         615446014010         615446014201         75  
21:25.030   2  1a14-         615446092806         615446092980         68  
21:25.030   1  4f08-         615446092935         615446093023^        34  
21:25.062   2  1a14-         615446172462         615446172819        141  
21:25.062   1  4f08-         615446172844         615446173049         80  
21:25.093   2  1a14-         615446251303         615446251586        111  
21:25.093   1  4f08-         615446251551         615446251784^        92  
21:25.124   2  1a14-         615446330357         615446330564         81  
21:25.124   1  4f08-         615446330517         615446330700^        72  
21:25.155   2  1a14-         615446409790         615446410211        166  
21:25.156   1  4f08-         615446410357         615446410840        190  
21:25.187   2  1a14-         615446488579         615446489034        179  
21:25.187   1  4f08-         615446488981         615446489329^       137  
21:25.218   2  1a14-         615446567612         615446568034        166  
21:25.218   1  4f08-         615446568043         615446568456        163  
21:25.249   2  1a14-         615446646793         615446646966         68  
21:25.249   1  4f08-         615446646911         615446647035^        48  
21:25.280   2  1a14-         615446725883         615446726111         90  
21:25.280   1  4f08-         615446726153         615446726332         70  
21:25.312   2  1a14-         615446805179         615446805503        128  
21:25.312   1  4f08-         615446805667         615446806075        161  
21:25.343   2  1a14-         615446884325         615446884768        175  
21:25.343   1  4f08-         615446884691         615446884991^       118  
21:25.374   2  1a14-         615446963320         615446963937        243  
21:25.374   1  4f08-         615446963800         615446964258^       180  
21:25.390  11  0efc          615447002810         615447002956         57  
21:25.405   2  1a14-         615447042386         615447042730        135  
21:25.406   1  4f08-         615447042889         615447043344        179  
21:25.436   2  1a14-         615447121319         615447121739        165  
21:25.437   1  4f08-         615447121651         615447121986^       132  
21:25.468   2  1a14-         615447200685         615447200916         91  
21:25.468   1  4f08-         615447200977         615447201211         92  
21:25.499   2  1a14-         615447279849         615447280267        165  
21:25.499   1  4f08-         615447280248         615447280689^       174  
21:25.530   2  1a14-         615447358930         615447359279        137  
21:25.531   1  4f08-         615447359432         615447359840        161  
21:25.562   2  1a14-         615447437949         615447438318        145  
21:25.562   1  4f08-         615447438383         615447438793        161  
21:25.593   2  1a14-         615447517063         615447517815        297  
21:25.593   1  4f08-         615447517410         615447517862^       178  
21:25.624   2  1a14-         615447595839         615447596174        132  
21:25.624   1  4f08-         615447596276         615447596683        160  
21:25.655   2  1a14-         615447675016         615447675412        156  
21:25.655   1  4f08-         615447675317         615447676047^       288  
21:25.687   2  1a14-         615447754532         615447754990        180  
21:25.687   1  4f08-         615447754917         615447755287^       146  
21:25.718   2  1a14-         615447833226         615447833558        131  
21:25.718   1  4f08-         615447833668         615447834074        160  
21:25.749   2  1a14-         615447912444         615447912746        119  
21:25.749   1  4f08-         615447912653         615447912847^        76  
