SCHEDULER REPORT: 19-Sep-2017 12:20:20.558 on Reigi
for interval beginning at 12:20:08.208
------------------------------------------------------------------------
      THREADS      |    SINCE START OF CURRENT 15-MIN INTERVAL    | LAST
                   |            rtc  max   max     max  total     |5 SEC
id    name host f b| ex yields  t/o msgs stack   usecs  msecs %cpu| %cpu
------------------------------------------------------------------------
      idle                                              10992 89.0  93.3
 1    root 4f08 w S   0    348    0    0   300  255048    327  2.7   0.4
 2    init 1a14 s S   0    349    0    0  1352  647674    698  5.7   0.5
 3    file 0ad0 B     0    154    0   57   392     163    104  0.8   1.9
 4    cout 1c78 B     0    150    0   50   340     152    127  1.0   2.4
 5     cin 5708 B C   0      3    0    0   212      59      0  0.0   0.0
 6  objaud 22ac A S   0     75    0    0   760    5477     46  0.4   0.5
 7   stats 0b78 B S   0      3    0    0   316     244      0  0.0   0.0
 8     log 33d0 B S   0      2    0    1   300      61      0  0.0   0.0
 9     cli 4e14 O     0     64    0    0  1260   28038     52  0.4   0.9
10 invoker 5398 P S   0      1    0    0   240     210      0  0.0   0.0
11   timer 0efc P S   0     12    0    0   252     204      1  0.0   0.0
12   tcpio 51fc P N   0      1    0    0   308    1060      1  0.0   0.0
13   udpio 5954 P N   0      1    0    0   280     447      0  0.0   0.0
14   udpio 5bc8 P N   0      1    0    0   280     319      0  0.0   0.0
------------------------------------------------------------------------

Context switches: 464
Timestamp  Id  Host              Ticks In            Ticks Out      uSecs
20:18.315   2  1a14-         615277219681         615277219891         82  
20:18.315   1  4f08-         615277219934         615277220192        101  
20:18.346   2  1a14-         615277299024         615277299362        133  
20:18.346   1  4f08-         615277299520         615277299931        162  
20:18.377   2  1a14-         615277378062         615277378441        149  
20:18.377   1  4f08-         615277378354         615277378735^       150  
20:18.409   2  1a14-         615277457336         615277457836        197  
20:18.409   1  4f08-         615277457730         615277458048^       125  
20:18.440   2  1a14-         615277536310         615277536804        195  
20:18.440   1  4f08-         615277536729         615277537033^       120  
20:18.471   2  1a14-         615277615153         615277615442        114  
20:18.502   2  1a14-         615277693889         615277694185        116  
20:18.502   1  4f08-         615277694191         615277694315         48  
20:18.533   2  1a14-         615277773263         615277773492         90  
20:18.534   1  4f08-         615277773559         615277773793         92  
20:18.565   2  1a14-         615277852502         615277852704         79  
20:18.565   1  4f08-         615277852795         615277853030         92  
20:18.596   2  1a14-         615277931762         615277932191        169  
20:18.596   1  4f08-         615277932132         615277932575^       175  
20:18.627   2  1a14-         615278010846         615278011327        190  
20:18.628   1  4f08-         615278011268         615278011699^       170  
20:18.659   2  1a14-         615278089711         615278090120        161  
20:18.659   1  4f08-         615278090177         615278090434        101  
20:18.690   2  1a14-         615278168505         615278168803        117  
20:18.690   1  4f08-         615278168711         615278169029^       125  
20:18.721   2  1a14-         615278247597         615278247829         91  
20:18.721   1  4f08-         615278247858         615278248312        179  
20:18.752   2  1a14-         615278326604         615278326766         64  
20:18.752   1  4f08-         615278326784         615278326952         66  
20:18.783   2  1a14-         615278406009         615278406268        102  
20:18.815   2  1a14-         615278485772         615278485890         46  
20:18.815   1  4f08-         615278485884         615278485999^        45  
20:18.846   2  1a14-         615278564857         615278565004         58  
20:18.846   1  4f08-         615278564934         615278565054^        47  
20:18.878   2  1a14-         615278644476         615278644660         72  
20:18.878   1  4f08-         615278644678         615278644895         85  
20:18.909   2  1a14-         615278723518         615278723751         92  
20:18.909   1  4f08-         615278723772         615278723979         81  
20:18.940   2  1a14-         615278802625         615278803110        191  
20:18.940   1  4f08-         615278802979         615278803444^       183  
20:18.971   2  1a14-         615278881842         615278882317        187  
20:18.972   1  4f08-         615278882423         615278882833        161  
20:19.003   2  1a14-         615278960912         615278961500        232  
20:19.003   1  4f08-         615278961379         615278961561^        71  
20:19.034   2  1a14-         615279039977         615279040515        212  
20:19.034   1  4f08-         615279040318         615279040812^       195  
20:19.065   2  1a14-         615279119478         615279120259        308  
20:19.066   1  4f08-         615279120036         615279120351^       124  
20:19.096   2  1a14-         615279198355         615279198880        207  
20:19.097   1  4f08-         615279198795         615279199169^       147  
20:19.128   2  1a14-         615279277333         615279277782        177  
20:19.128   1  4f08-         615279277669         615279278206^       212  
20:19.159   2  1a14-         615279356469         615279356945        188  
20:19.159   1  4f08-         615279356829         615279357364^       211  
20:19.175   6  22ac          615279396090         615279396506        164  
20:19.175   6  22ac          615279396705         615279398227        601  
20:19.176   6  22ac          615279398411         615279400101        667  
20:19.176   6  22ac          615279400282         615279402178        749  
20:19.177   6  22ac          615279402357         615279408350       2367  
20:19.180   6  22ac          615279408554         615279411580       1195  
20:19.181   6  22ac          615279411760         615279420614       3497  
20:19.184   6  22ac          615279420796         615279434660       5477  
20:19.190   6  22ac          615279434946         615279436439        589  
20:19.190   2  1a14-         615279434975         615279435732^       299  
20:19.190   1  4f08-         615279435338         615279435563^        88  
20:19.191   6  22ac          615279436620         615279437108        192  
20:19.191   6  22ac          615279437289         615279444837       2981  
20:19.194   6  22ac          615279445028         615279445293        104  
20:19.194   6  22ac          615279445470         615279446147        267  
20:19.194   6  22ac          615279446323         615279446477         60  
20:19.195   6  22ac          615279446652         615279446731         31  
20:19.195   6  22ac          615279446905         615279447051         57  
20:19.195   6  22ac          615279447226         615279447334         42  
20:19.195   6  22ac          615279447509         615279447587         30  
20:19.195   6  22ac          615279447762         615279447839         30  
20:19.195   6  22ac          615279448015         615279450393        939  
20:19.196   6  22ac          615279450582         615279451166        230  
20:19.196   6  22ac          615279451343         615279451422         31  
20:19.197   6  22ac          615279451597         615279451674         30  
20:19.197   6  22ac          615279451849         615279451927         30  
20:19.197   6  22ac          615279452102         615279452280         70  
20:19.197   6  22ac          615279452458         615279452980        206  
20:19.197   6  22ac          615279453160         615279453872        281  
20:19.198   6  22ac          615279454051         615279454835        309  
20:19.198   6  22ac          615279455016         615279456617        632  
20:19.199   6  22ac          615279456799         615279457586        310  
20:19.199   6  22ac          615279457767         615279460290        996  
20:19.200   6  22ac          615279460480         615279463252       1095  
20:19.201   6  22ac          615279463444         615279463948        199  
20:19.201   6  22ac          615279464127         615279464351         88  
20:19.202   6  22ac          615279464530         615279466090        616  
20:19.202   6  22ac          615279466279         615279466431         60  
20:19.202   6  22ac          615279466608         615279466673         25  
20:19.206  11  0efc          615279475111         615279475154         16  
20:19.315   2  1a14-         615279751912         615279752521        240  
20:19.315   1  4f08-         615279752310         615279752590^       110  
20:19.346   2  1a14-         615279831141         615279831479        133  
20:19.347   1  4f08-         615279831575         615279831998        167  
20:19.378   2  1a14-         615279910132         615279910733        237  
20:19.378   1  4f08-         615279910445         615279910949^       199  
20:19.409   2  1a14-         615279989278         615279989740        182  
20:19.409   1  4f08-         615279989718         615279990206^       192  
20:19.440   2  1a14-         615280068234         615280068687        178  
20:19.440   1  4f08-         615280068844         615280069252        161  
20:19.471   2  1a14-         615280147514         615280147843        129  
20:19.472   1  4f08-         615280148009         615280148419        161  
20:19.503   2  1a14-         615280226602         615280226946        135  
20:19.503   1  4f08-         615280226999         615280227377        149  
20:19.534   2  1a14-         615280305445         615280305836        154  
20:19.534   1  4f08-         615280305945         615280306357        162  
20:19.565   2  1a14-         615280384860         615280385304        175  
20:19.565   1  4f08-         615280385399         615280385813        163  
20:19.596   2  1a14-         615280463738         615280463932         76  
20:19.596   1  4f08-         615280463952         615280464124         67  
20:19.627   2  1a14-         615280542363         615280542462         39  
20:19.628   1  4f08-         615280542544         615280542754         82  
20:19.659   2  1a14-         615280622034         615280622219         73  
20:19.690   2  1a14-         615280700949         615280701079         51  
20:19.690   1  4f08-         615280701166         615280701298         52  
20:19.722   2  1a14-         615280780490         615280781157        263  
20:19.753   2  1a14-         615280859226         615280859773        216  
20:19.753   1  4f08-         615280859546         615280859723^        69  
20:19.784   2  1a14-         615280938116         615280938266         59  
20:19.784   1  4f08-         615280938361         615280938635        108  
20:19.815   2  1a14-         615281018107         615281018273         65  
20:19.816   1  4f08-         615281018332         615281018497         65  
20:19.847   2  1a14-         615281097559         615281097881        127  
20:19.847   1  4f08-         615281098042         615281098453        162  
20:19.878   2  1a14-         615281176526         615281176965        173  
20:19.878   1  4f08-         615281177024         615281177409        152  
20:19.909   2  1a14-         615281255716         615281256146        169  
20:19.909   1  4f08-         615281256154         615281256572        165  
20:19.940   2  1a14-         615281334307         615281334679        146  
20:19.940   1  4f08-         615281334735         615281335071        132  
20:19.972   2  1a14-         615281413457         615281413921        183  
20:20.003   2  1a14-         615281492195         615281492323         50  
20:20.003   1  4f08-         615281492385         615281492567         71  
20:20.034   2  1a14-         615281571302         615281571620        125  
20:20.034   7  0b78          615281571331         615281571429^        38  
20:20.034   1  4f08-         615281571490         615281571667^        69  
20:20.159   2  1a14-         615281888146         615281888582        172  
20:20.159   1  4f08-         615281888639         615281888971        131  
20:20.190   2  1a14-         615281967304         615281967643        133  
20:20.191   1  4f08-         615281967631         615281967898^       105  
20:20.206  11  0efc          615282006919         615282007018         39  
20:20.222   2  1a14-         615282046352         615282046574         87  
20:20.222   1  4f08-         615282046683         615282046935         99  
20:20.253   2  1a14-         615282125729         615282126139        161  
20:20.253   1  4f08-         615282126055         615282126383^       129  
20:20.284   2  1a14-         615282204459         615282205100        253  
20:20.284   1  4f08-         615282204855         615282205066^        83  
20:20.315   2  1a14-         615282283931         615282284329        157  
20:20.316   1  4f08-         615282284432         615282284861        169  
20:20.347   2  1a14-         615282363001         615282363356        140  
20:20.347   1  4f08-         615282363510         615282363919        161  
20:20.378   2  1a14-         615282442325         615282443019        274  
20:20.378   1  4f08-         615282442759         615282442982^        88  
